camera_id,timestamp,md5,bicycle,car,motorcycle,bus,train,truck,total
4716,2022-10-01 13:26:00,ad01bb8e2606f0a7857ab0e53128e931,0,2,0,2,0,2,6
4716,2022-10-01 13:31:00,73d059728cfc54ce6468d14bc1365702,1,2,0,0,1,1,5
4716,2022-10-01 13:37:00,157fc2bdfbd1c4d2bc1974c5d2b60333,1,4,0,1,1,1,8
4716,2022-10-01 13:42:00,2ebf74a59d6700fe1c84c4b7a839e548,0,1,0,0,2,3,6
4716,2022-10-01 13:46:00,fc0aa0845e0d6e2a2353ef79a5e0e0c4,0,3,0,0,1,0,4
4716,2022-10-01 13:51:00,f84b68028af489cd5bae10e2e5bcd315,1,0,0,0,2,0,3
4716,2022-10-01 13:56:00,11bb9f3de6723c4a66a6fd04b2843de9,0,0,0,0,0,0,0
4716,2022-10-01 14:02:00,b53ef268bda02488e74224565753cde7,0,2,0,0,1,0,3
4716,2022-10-01 14:07:00,38ec295e6b25b1b2ac56c76ce444244a,0,1,0,0,2,1,4
4716,2022-10-01 14:11:00,2c2d1f6f7a78c36c73e90070aa497bd0,1,0,0,1,0,0,2
4716,2022-10-01 14:17:00,18e5cadf2c516e7e9dc5f146939e994b,0,1,0,0,0,0,1
4716,2022-10-01 14:22:00,3e9d482ce9b2e2a7c0869f23eb0d7028,0,4,0,0,0,0,4
4716,2022-10-01 14:26:00,006ec12202fe96c97abd2084d000ae94,0,6,0,0,1,0,7
4716,2022-10-01 14:32:00,0400c997e2ec78bde1a8424b42134b3b,0,2,0,0,0,2,4
4716,2022-10-01 14:37:00,19e6901e07c9fd697c8078a4f3d166e7,0,3,0,0,0,1,4
4716,2022-10-01 14:42:00,5ba76248673a9fc02e589b5d6c4ae916,0,1,0,0,0,0,1
4716,2022-10-01 14:47:00,c3d85e83d3b7fdad60fa460e574fe0df,0,3,0,0,1,0,4
4716,2022-10-01 14:52:00,476ac912d0062c9b04f7bca196effb7f,0,2,0,0,0,0,2
4716,2022-10-01 14:57:00,026d4ca582436c8621471944e4d65f54,0,4,0,0,0,0,4
4716,2022-10-01 15:02:00,42c45512016ab17ad4e3b8474d1c9a26,0,0,0,2,1,2,5
4716,2022-10-01 15:07:00,c1564cf6b7c688324a2fc4805359a5f1,0,1,1,0,0,0,2
4716,2022-10-01 15:12:00,250e76927ae1d0b9a2153e138127a0d9,0,3,1,0,0,2,6
4716,2022-10-01 15:17:00,fd8251884a7be83327105bfaa4d39dfa,0,1,0,0,0,0,1
4716,2022-10-01 15:22:00,a02e677f605fd1983a1265b639e87e34,0,1,0,0,0,0,1
4716,2022-10-01 15:27:00,249f63fce77f3d98b24e897f46db4770,0,0,0,0,1,0,1
4716,2022-10-01 15:32:00,30d97ee885bd8295c78272143bbe90fa,1,1,0,0,1,1,4
4716,2022-10-01 15:37:00,343973a79c0b598033c70392cbccbb08,1,3,0,1,0,2,7
4716,2022-10-01 15:42:00,e3eacdae843f44c6b9a71ed29ee1321b,6,3,0,0,0,1,10
4716,2022-10-01 15:47:00,9b9a3015c7d139fbd56e6cf1f2c6a721,2,3,0,1,0,0,6
4716,2022-10-01 15:53:00,0ee1a576f0af46737711e0ab7afcc64e,0,4,1,0,0,1,6
4716,2022-10-01 15:57:00,f9b3f7d060544434600ee1f2287f956e,0,0,0,0,0,0,0
4716,2022-10-01 16:02:00,088ee3ebfd95efc39fdb350eb4efae6c,0,1,0,0,0,2,3
4716,2022-10-01 16:07:00,de43184700d0a95d8992786f48044f36,2,0,0,0,0,0,2
4716,2022-10-01 16:12:00,fda3715c85c93c6946df4df3832bbac0,0,6,0,2,0,0,8
4716,2022-10-01 16:17:00,111984a2c3f4165d22105fc4f21d97fc,0,5,0,2,0,0,7
