camera_id,timestamp,md5,bicycle,car,motorcycle,bus,train,truck,total
5797,2022-10-01 05:07:00,02b07428d122df03911f71e990c7e8c4,0,0,0,0,0,0,0
5797,2022-10-01 05:11:00,b2a5c67a18ce2549855cc9c0dcecbe69,0,4,0,0,0,0,4
5797,2022-10-01 05:16:00,f0bcf97b87c381c81c883d5ec03e5ada,0,2,0,0,0,0,2
5797,2022-10-01 05:21:00,f591723de1c6782193cf908cedceab4f,0,2,0,0,1,0,3
5797,2022-10-01 05:26:00,33227a7c0f4b990f2fccaf7d0bd4c861,0,1,0,0,0,0,1
5797,2022-10-01 05:31:00,c2b5dcdfda63853f27c32b07d4d8f25f,0,2,0,0,0,0,2
5797,2022-10-01 05:37:00,292226c5d679aa05f25c98d949a457dc,0,4,0,0,0,0,4
5797,2022-10-01 05:41:00,53a46143227bce990bb243e9e314b41f,0,4,0,1,0,1,6
5797,2022-10-01 05:46:00,f5b335d74c863dfa96f4e93954d9ce75,0,6,0,0,0,1,7
5797,2022-10-01 05:52:00,057df2a67d42bdb8d284811664cf4ca9,0,2,0,0,0,0,2
5797,2022-10-01 05:57:00,0305ffc56816a659348837bb37cdd967,0,2,0,0,0,0,2
5797,2022-10-01 06:01:00,ea2913685d9720039c84ff591996d484,0,0,1,0,0,0,1
5797,2022-10-01 06:07:00,f01bfa9e2c11847e9a88b98f751ce6b7,0,5,0,0,0,1,6
5797,2022-10-01 06:11:00,037673dd50ba637d78f2247832e55ee3,0,2,0,0,1,1,4
5797,2022-10-01 06:17:00,11267e007465bf7885b3978254f8cf3d,0,0,0,0,0,0,0
5797,2022-10-01 06:22:00,6cd03cd7c838b09423218f2e46e5b39a,0,0,0,0,0,0,0
5797,2022-10-01 06:26:00,36fd3bcf62ddb6682b5491a64fc5fc96,0,3,0,1,0,0,4
5797,2022-10-01 06:32:00,bec7cf1d640d7a59f5483bc4c8802eb0,0,1,0,0,1,0,2
5797,2022-10-01 06:37:00,faba1fcf5cb523c9e13b8398f166b72a,0,4,0,0,0,1,5
5797,2022-10-01 06:41:00,9fd441f841d9385161a8cde8cfaad51c,0,1,0,2,0,2,5
5797,2022-10-01 06:47:00,573fa445c5efa09a871773918f558ce9,0,8,0,1,0,0,9
5797,2022-10-01 06:52:00,d8aea8d1c95fd205afe2e723034e4e0c,0,8,0,0,0,1,9
5797,2022-10-01 06:56:00,b8d141d86efed13f17b11f12147e95cd,0,10,0,0,0,0,10
5797,2022-10-01 07:03:00,76586526475e7e2983e75c33ae5c9cbb,0,8,0,0,0,2,10
5797,2022-10-01 07:07:00,19ce0f0805063d9790a9625109dbd070,0,8,0,0,0,4,12
5797,2022-10-01 07:12:00,cce3ba7c7caaff16911190b3b1808b8f,0,4,0,0,0,5,9
5797,2022-10-01 07:17:00,287b37124c9a1ca829ef3a622f819cf3,0,9,1,0,0,6,16
5797,2022-10-01 07:21:00,968b1086189d40982e1c9eaef58f3115,0,8,0,0,0,1,9
5797,2022-10-01 07:26:00,d15823d7807a9825292cbd45e10c422b,0,4,0,0,0,2,6
5797,2022-10-01 07:32:00,6eff07d17fedff2af3b552dc3ceb97db,0,9,0,1,0,4,14
5797,2022-10-01 07:37:00,cc7fb162f9e30c424dca5b14151516f1,0,6,0,1,0,8,15
5797,2022-10-01 07:41:00,d97c0810bf5cbdcd3f09a4832ecafbf9,0,9,0,2,0,3,14
5797,2022-10-01 07:49:00,9ed047077c54760fa3b2af7ac4d9d657,0,9,0,1,0,2,12
5797,2022-10-01 07:52:00,36f6580e256fddfe978c3447add9ba5b,0,14,0,1,0,2,17
5797,2022-10-01 07:56:00,a597f47e5e8ed83504313f47a7ccb12a,0,12,0,0,0,5,17
5797,2022-10-01 08:02:00,f48287a972aca98d801ec540ce95b18d,0,5,0,0,0,5,10
5797,2022-10-01 08:07:00,638c041f058dfb920822cdda887c0744,0,12,0,0,0,4,16
5797,2022-10-01 08:12:00,5edb0b7ed49e49354e9c451f49d0d521,2,10,0,1,0,4,17
5797,2022-10-01 08:17:00,b55e22ef9ae17e17121f1f83ec52115e,0,11,0,0,0,6,17
5797,2022-10-01 08:21:00,30b3440fd4bfd881621fb2d406dc84a4,0,8,0,0,0,4,12
5797,2022-10-01 08:27:00,d0bce6cd0e7cea7c29cb8bcf000c3da0,0,13,1,1,0,4,19
5797,2022-10-01 08:32:00,085892249bae1ffbee51e800e3b942cf,0,14,0,0,0,4,18
5797,2022-10-01 08:36:00,443bc55dad80e355b3822fe041d71105,0,10,2,0,0,2,14
5797,2022-10-01 08:41:00,b7a6c6746ee1879fe789c3f28380aa71,1,8,0,0,0,4,13
5797,2022-10-01 08:47:00,f8bf2715be3e9b1903dc1a938c7ad718,0,13,0,0,0,5,18
5797,2022-10-01 08:52:00,abb1634f718f34d979ba6ade897c488d,0,10,0,0,0,3,13
5797,2022-10-01 08:57:00,834954395f97942fc5ec6bb61d5d59c4,1,8,0,2,0,1,12
5797,2022-10-01 09:02:00,ac57bde35e281540a3fe54d4a6893129,0,14,1,2,0,4,21
5797,2022-10-01 09:07:00,8a49020fb0cc4139009845f82a713538,0,12,0,1,0,4,17
5797,2022-10-01 09:11:00,ff8cd28ac7d09e387794245ba276fa24,0,15,0,0,0,7,22
5797,2022-10-01 09:18:00,7076f762f2f76ad31826450d4e817b9c,0,10,0,2,0,2,14
5797,2022-10-01 09:22:00,cc067fbbf50fa67076aecbb6b369f34e,1,11,0,2,0,5,19
5797,2022-10-01 09:28:00,11d4e9c92d053217d1dabee26b213f9e,0,11,0,3,0,8,22
5797,2022-10-01 09:31:00,9535d64bd6d0b25d52976ea2f699dceb,0,11,0,0,0,6,17
5797,2022-10-01 09:37:00,e72866ff846e8b4e6a49e6fd1b815974,0,10,0,0,0,8,18
5797,2022-10-01 09:42:00,648bfe2448f85637d59f0c348b0c544d,0,12,0,1,0,3,16
5797,2022-10-01 09:47:00,04604282b31a5d32fa0de6394acebe5d,0,17,0,0,0,5,22
5797,2022-10-01 09:52:00,21d7bee4255ac6f9634138d9897ef4e1,0,11,0,2,0,7,20
5797,2022-10-01 09:57:00,33bfd7f8c8ef1eee6aafb5e61bc091ce,0,11,0,1,0,4,16
5797,2022-10-01 10:01:00,61bb2ad3bf6b3c2cd083ea82b7ca32d5,0,11,0,0,0,3,14
5797,2022-10-01 10:07:00,afc66540cf56af1ea6cec04dbf00bbdc,0,22,0,2,0,3,27
5797,2022-10-01 10:11:00,b8091f8a80f0ebce6a6b8478580c5804,0,17,0,1,0,5,23
5797,2022-10-01 10:17:00,723dd3a96f5b2fa68edeec7eeb9babaf,0,12,0,1,0,2,15
5797,2022-10-01 10:23:00,9c2407c20ef60f5b753992f03afa70fe,0,10,0,2,0,7,19
5797,2022-10-01 10:27:00,e0d2f5e44e0939c05062b936e76c5936,0,14,0,0,0,7,21
5797,2022-10-01 10:32:00,7d74df0d8c3df710d3f248501c6de5b0,0,9,0,0,0,10,19
5797,2022-10-01 10:37:00,b0ad145d4a8ea4162f4bd517c2266029,0,13,0,1,0,4,18
5797,2022-10-01 10:42:00,a76a65c009093b14bb41e362770b9c75,0,10,0,1,0,6,17
5797,2022-10-01 10:47:00,b6319adbb282861d9c5d885524fb25f1,0,15,0,0,0,5,20
5797,2022-10-01 10:52:00,1a5004ba814aa834b6fcbe12bb704df1,0,10,0,0,0,5,15
5797,2022-10-01 10:56:00,75d3cf842c206e33b88edd1272aafed0,0,10,0,2,0,7,19
5797,2022-10-01 11:02:00,50abc99e4400615a05682eddae4d51cc,0,12,0,0,0,10,22
5797,2022-10-01 11:07:00,0b08935e5ac377f818c278050d1bda50,0,13,1,3,0,3,20
5797,2022-10-01 11:13:00,ce4f9e629c9361455ca5f2ae778e62a0,1,12,0,0,0,6,19
5797,2022-10-01 11:17:00,419424a790fe0fdcb26711d733828f60,0,13,0,4,0,4,21
5797,2022-10-01 11:22:00,5c734109bbd4bd3573c9c2294df39573,0,15,0,1,0,4,20
5797,2022-10-01 11:26:00,fc863f9bc4c13624f1d35d92d96df001,0,15,0,1,0,4,20
5797,2022-10-01 11:32:00,c02b56a6dd2b92bc81ed95be73755775,0,8,1,0,0,7,16
5797,2022-10-01 11:37:00,3ed80cc488c01f44a85f1acbc3e9fb60,0,12,1,2,0,9,24
5797,2022-10-01 11:42:00,2d49b3b34c17156bddbf6626f9a97084,0,13,0,0,0,9,22
5797,2022-10-01 11:47:00,d085cfb18dbc8187bdb9f2326802a1d0,0,6,1,3,0,4,14
5797,2022-10-01 11:52:00,f68222ad91f128f96ef7bb45ca99f336,1,9,0,0,0,7,17
5797,2022-10-01 11:56:00,e5b5683f13302cb70626d89c08786130,0,15,0,2,0,3,20
5797,2022-10-01 12:02:00,10123ae6d50c38a0ebbd3c77c15186d7,1,18,2,2,0,6,29
5797,2022-10-01 12:07:00,37e90d44a4a335c573e3ae1015c49391,1,14,0,1,0,6,22
5797,2022-10-01 12:12:00,edf6c33039fa31dfedb2e72ac4b9d4e8,1,17,0,2,0,7,27
5797,2022-10-01 12:17:00,0f49f64b9579992dd138a6f997c59f60,0,9,0,0,0,6,15
5797,2022-10-01 12:22:00,9613a5447b1fd1139c126b577ce8d9b6,0,8,0,2,0,7,17
5797,2022-10-01 12:27:00,99926538d485412033c89f759eafe3a7,0,7,0,0,0,8,15
5797,2022-10-01 12:32:00,2f8b0d7ce191c4e51c15c0059c16cf51,0,13,0,1,0,7,21
5797,2022-10-01 12:37:00,ef973e3ed42fad6b60a162b07072b7ad,0,17,0,2,0,5,24
5797,2022-10-01 12:42:00,1a04ffd4fa12a2b1b0bb18f3c4f599da,2,9,0,3,0,7,21
5797,2022-10-01 12:47:00,3aa156026baff0e93acd85614c6fbb2e,0,16,0,3,0,5,24
5797,2022-10-01 12:53:00,dabb5b8bf9203fa03d852e3124808b6c,1,14,0,5,0,2,22
5797,2022-10-01 12:57:00,147b69eb1a9aee46012db39d5cf76ca8,0,13,0,1,0,5,19
5797,2022-10-01 13:02:00,8a1af7c0838c213dc2c657e0fda11f22,1,16,0,2,0,3,22
5797,2022-10-01 13:07:00,3e649337efd8e246f6bbea9f2c6404d4,0,19,0,1,0,1,21
5797,2022-10-01 13:11:00,4e7d0f823a9646491c4130396d0ce47b,1,16,0,2,1,1,21
5797,2022-10-01 13:17:00,dcfca90c6cdb0aca92cc50894fc2a44a,0,12,0,1,0,4,17
5797,2022-10-01 13:22:00,390767d59cdae3556cc317066f97ccd9,1,18,0,3,0,2,24
5797,2022-10-01 13:26:00,3350144ffa684ec01614f921646ec4da,0,14,0,6,0,1,21
5797,2022-10-01 13:31:00,dc5913b07145fb992435d05f8cb94bbe,0,8,0,0,0,1,9
5797,2022-10-01 13:37:00,45b9246e77ebd74198982792efab76be,0,7,0,0,0,4,11
5797,2022-10-01 13:42:00,0a36dda7daad14f74d1339dff0dc0dbd,1,12,0,0,0,2,15
5797,2022-10-01 13:46:00,3e6b5b9f3baa545444778473eb099f29,1,13,0,1,0,0,15
5797,2022-10-01 13:51:00,5e900cd196c7a228eaab487635b4d923,0,7,0,2,0,0,9
5797,2022-10-01 13:56:00,2a7089af475a5ee637d1777360029b75,0,8,0,1,0,1,10
5797,2022-10-01 14:02:00,3f6cd2512bde1ff08e81cc40773f66a3,0,9,0,1,0,2,12
5797,2022-10-01 14:07:00,a048b53f2a203d1cc64cf27715ef1b45,0,14,0,0,0,4,18
5797,2022-10-01 14:11:00,d67c33254633c59659797772ce3c0b9d,0,12,0,0,0,4,16
5797,2022-10-01 14:17:00,534d7df5e9ac3a2e5a9ee3093edb27da,1,10,0,1,0,4,16
5797,2022-10-01 14:22:00,1d4812bba82e62f5e6a9bfca72c73e6e,0,17,1,0,0,2,20
5797,2022-10-01 14:26:00,f18c96aa396ad464d706da61d93dbb85,0,12,0,2,0,6,20
5797,2022-10-01 14:32:00,58407e9e19568aa1e7b9a34d4036bd7e,0,5,0,1,0,1,7
5797,2022-10-01 14:37:00,ecc5873b5cc0cd01ba7983b7f6d9577f,0,12,0,4,0,1,17
5797,2022-10-01 14:42:00,69c6b62af39edaa88b35610aae0ac201,0,17,0,2,0,3,22
5797,2022-10-01 14:47:00,c4604e0d11e6240d483498db1b1d34da,0,10,0,6,0,2,18
5797,2022-10-01 14:52:00,efe04669bed6081d3466e298dd5d5faf,0,7,1,4,0,2,14
5797,2022-10-01 14:57:00,f5c8aa89c93cee8a8419c23b0b9bc56e,0,12,0,5,0,2,19
5797,2022-10-01 15:02:00,112f7552bcc122cb21cca6a1f5c186cf,0,4,0,1,0,6,11
5797,2022-10-01 15:07:00,e8e4be7fbe6c8b68531cada1902d6866,0,9,2,0,0,2,13
5797,2022-10-01 15:12:00,98161f4e09d9fc2d905d7f8293da504a,0,7,0,7,0,1,15
5797,2022-10-01 15:17:00,ec5201092b89b34cbf0369b28d9deae6,0,6,0,4,0,5,15
5797,2022-10-01 15:22:00,ad3bcf7dbc1ed1289da1802c4a86a3a2,0,12,0,3,0,7,22
5797,2022-10-01 15:27:00,61917f0cd24d3f1a4ff319e6971118fa,0,9,1,0,0,3,13
5797,2022-10-01 15:32:00,db34b772b820ad0520632ecbda9906f7,0,12,1,1,0,2,16
5797,2022-10-01 15:37:00,d05a750abcf570650b4c97d84d212a7e,0,11,1,2,0,5,19
5797,2022-10-01 15:42:00,6ec31f1dc7eebe609f1969a39bc1b081,0,16,0,0,0,4,20
5797,2022-10-01 15:47:00,a6a2581f2203466667903357cf22d7cb,1,13,0,1,0,6,21
5797,2022-10-01 15:53:00,a25b47049b7f3cad857906385b86b5e6,0,11,0,1,0,2,14
5797,2022-10-01 15:57:00,f7759329a5dbd3e65ac28afbf863f6a0,0,8,0,2,0,1,11
5797,2022-10-01 16:02:00,2b3d696c4377919b2c657d8a80fcde4d,1,10,2,1,0,4,18
5797,2022-10-01 16:07:00,d4a19fa3b843a081ef28ccccd977ae23,0,9,1,0,0,8,18
5797,2022-10-01 16:12:00,af3047ff167d0dd532dff5726ae727fa,0,10,0,0,0,5,15
5797,2022-10-01 16:17:00,144147d6731ff0f39e04520973a397e6,1,13,1,3,0,6,24
5797,2022-10-01 16:23:00,bd6f8e732d8c4b86d2c6c3a2a2f11d64,2,14,0,1,0,4,21
5797,2022-10-01 16:26:00,d7b6881afa2a330548c64a499f6fb03d,0,10,0,1,0,5,16
5797,2022-10-01 16:31:00,822533b6a0e248174ef5f385c6897592,0,12,0,0,0,5,17
5797,2022-10-01 16:37:00,0e12b9cd3835f8542c6d64f62afd622e,0,17,0,4,0,5,26
5797,2022-10-01 16:41:00,383a87019a4f29dacd7593a902195fd0,0,12,0,2,0,4,18
5797,2022-10-01 16:47:00,acc4154dbb036caa48bd075cf81c2257,0,10,1,1,0,10,22
5797,2022-10-01 16:52:00,8e2dc7e8bdaf32e9602421400eeb29af,1,13,0,0,0,8,22
5797,2022-10-01 16:57:00,0f206453d4d7f7a5a4abbb5057e02400,0,18,0,1,0,8,27
5797,2022-10-01 17:03:00,ef19a0cc925e1b8b7d0e3d7f7a7aea0a,0,17,0,2,0,4,23
5797,2022-10-01 17:07:00,371d98938c8efc07d269052bc3d2640d,0,17,0,0,0,10,27
5797,2022-10-01 17:12:00,4d228a33e1c87763a3f84f9f2663b58a,0,15,0,1,0,6,22
5797,2022-10-01 17:16:00,632cf12f1f3c369ecb85eeff4b6c0e5f,0,15,0,0,1,5,21
5797,2022-10-01 17:22:00,3c76d723a9d092587b04dc3758130b6a,1,13,0,0,0,6,20
5797,2022-10-01 17:27:00,55825c675c92a7020dbf35225db3ca06,0,10,0,2,0,3,15
5797,2022-10-01 17:32:00,abb4cf3949af0751bfbd211a49534cd7,0,17,0,0,0,6,23
5797,2022-10-01 17:38:00,815671b34c6b4451f59ec20f860e81c6,0,15,0,2,0,4,21
5797,2022-10-01 17:41:00,e7a3819412376fc7053d8047c8cbc3e4,0,14,0,1,0,8,23
5797,2022-10-01 17:48:00,47a42bbfe759533571408679e0b2730c,0,18,0,1,0,3,22
5797,2022-10-01 17:52:00,31a59985bb5449c929d69c7a63b321d8,0,15,0,1,0,2,18
5797,2022-10-01 17:57:00,95a00c1d1d863a17c3f5c021ff7e67ea,0,15,0,1,0,2,18
5797,2022-10-01 18:03:00,dca29c02234b51c950b187fbb5e55354,0,15,0,2,0,3,20
5797,2022-10-01 18:06:00,f34c5d4448fda14011f603277ffee689,1,12,0,2,0,4,19
5797,2022-10-01 18:12:00,f8358367ed971cb4362dd45ab9e2d78b,0,24,0,1,0,3,28
5797,2022-10-01 18:17:00,8a0f5ced45a8bc3f0a8fe2ff03b20546,0,18,1,2,0,2,23
5797,2022-10-01 18:22:00,b040cc8d6abab3649b5298882c7c339a,2,17,0,0,0,4,23
5797,2022-10-01 18:27:00,b65345de6d21b0c1835fca0955efb6e5,0,13,0,0,0,3,16
5797,2022-10-01 18:32:00,90b5556850e6f02a79fed01d19f4553e,0,7,0,1,0,5,13
5797,2022-10-01 18:37:00,ec4bd3bc0bf21e01be42aff8c2c4ec29,1,11,0,1,0,6,19
5797,2022-10-01 18:41:00,4db104ca976526d73ef4612c49e576ed,0,6,0,0,0,3,9
5797,2022-10-01 18:47:00,008a81783d31a9eca78904f1af055850,0,6,0,0,1,7,14
5797,2022-10-01 18:51:00,7cdc11c83803fdc7e259c6c7f71f17cb,0,9,1,1,0,6,17
5797,2022-10-01 18:57:00,a73238112760dccaeb987cfc6552e636,0,14,0,0,0,7,21
5797,2022-10-01 19:02:00,4eea712a5c75a20ecb32fd0d0525bcce,0,7,1,1,0,7,16
5797,2022-10-01 19:06:00,bffec758b4f011a11cbe59c4c0344397,0,5,0,0,0,2,7
5797,2022-10-01 19:11:00,6d855c901d7e04e262026059ce4842af,0,13,0,0,0,1,14
5797,2022-10-01 19:16:00,80015cefe47d40729c1b1e266415fc49,0,10,0,0,0,1,11
5797,2022-10-01 19:22:00,72e79e47575315f3580b49386186d239,0,15,0,1,0,0,16
5797,2022-10-01 19:26:00,384c1ad99b5a70382f96ae6251a381b6,0,13,0,0,0,2,15
5797,2022-10-01 19:31:00,7e79e7fe1d09d7e002d7cc5fa066400a,0,15,0,1,1,0,17
5797,2022-10-01 19:37:00,8f1382daa617cdbfceda8dd47cb33052,0,2,0,1,0,1,4
5797,2022-10-01 19:41:00,6ff81ee1488b5f6fb17578645ec24fcc,0,4,0,1,0,0,5
5797,2022-10-01 19:47:00,fa0e2c39eba8c7d033c7807b3a1d49b3,0,7,0,0,0,0,7
5797,2022-10-01 19:52:00,ff4f048cb223d51538f2cdb213cc9db0,0,12,0,0,1,0,13
5797,2022-10-01 19:57:00,a58db2a15dd456da496f6980ce674418,0,7,0,1,0,0,8
5797,2022-10-01 20:02:00,4f47b9c89770d83f3fcb54d6bf4485b9,0,4,0,0,0,0,4
5797,2022-10-01 20:07:00,03963151c1aeb00c403489742d213467,0,7,0,0,0,0,7
5797,2022-10-01 20:11:00,1599602c2a52ad8f4bb834453ec7aff4,0,7,0,0,0,0,7
5797,2022-10-01 20:17:00,eab99224c4ddf303d5ed093aad1e3ebe,0,9,0,1,0,0,10
5797,2022-10-01 20:21:00,f193e43f8fa822550089fab84b6c42f7,0,7,0,1,0,0,8
5797,2022-10-01 20:26:00,b98dfc097bdc6b5625f6e2de0f8983c1,0,4,0,1,0,0,5
5797,2022-10-01 20:31:00,5eba37d7f6a6063da5d95a50d941b9f9,0,3,0,0,0,1,4
5797,2022-10-01 20:37:00,5bd984d55b0eabc351dcf0b6291d586f,0,4,0,0,0,0,4
5797,2022-10-01 20:42:00,75323a379ada26b7c3ec9ea6aa89c277,0,6,0,0,0,0,6
5797,2022-10-01 20:48:00,0a6eb6b5f0e6c486ef6dc61d53f15480,0,5,0,1,0,0,6
5797,2022-10-01 20:51:00,fc0b604eefec34530b6f07c6ee3ecb7b,0,2,0,1,0,0,3
5797,2022-10-01 20:56:00,be467d8ec1afd980f24356e0e6bdce1e,0,5,0,1,0,0,6
5797,2022-10-01 21:02:00,f5f2ef8cabab22b95024577453756466,0,9,0,0,0,0,9
5797,2022-10-01 21:07:00,d26d6491e0e1ea92175aa54ca558b656,0,5,1,0,0,1,7
5797,2022-10-01 21:12:00,8b18fe750061de14244cf50599aff0f7,0,3,0,1,0,1,5
5797,2022-10-01 21:16:00,55cd88fe4f11b568f79808b2754e6763,0,3,0,0,0,0,3
5797,2022-10-01 21:21:00,5568e5b53f7277ad43c9283c436e0b79,0,5,2,1,0,0,8
5797,2022-10-01 21:27:00,6e91c0fcbc2550da5fb3669e62667456,0,7,0,1,0,1,9
5797,2022-10-01 21:31:00,fb931caefb67f5cb26c45b5f205e7db9,0,1,0,0,0,0,1
5797,2022-10-01 21:37:00,b16b83d51c9376afb45b927c5eab9b21,0,7,0,0,0,0,7
5797,2022-10-01 21:42:00,ff7d5b5f0fb67ff0c0b66e338848659e,0,6,0,0,0,0,6
5797,2022-10-01 21:47:00,e2eb23490958012dc12418d6dd515fba,0,6,0,1,0,0,7
5797,2022-10-01 21:52:00,ce2ffe376ab02b52e6064324a42788e8,0,4,0,0,0,0,4
5797,2022-10-01 21:57:00,bc6ae56b054092834e8817c9fec89354,0,5,0,2,0,0,7
5797,2022-10-01 22:02:00,211466f7a805209c01c728e97d387fdb,0,5,0,1,0,0,6
5797,2022-10-01 22:07:00,58a6be9966579da4ea3062127b15a48e,0,8,0,1,0,0,9
5797,2022-10-01 22:11:00,2a306c334d5598f51ebdf1c549476aec,0,5,0,0,0,0,5
