,camera_id,timestamp,md5,bicycle,car,motorcycle,bus,truck,total
0,4706,2022-11-01 00:01:00,0d4c87d083db110f10fbe7cbb0700c90,0,1,0,0,0,1
1,4706,2022-11-01 00:06:00,6d71c5eaf6ec9b1e0a57d5816042324a,0,0,0,0,0,0
2,4706,2022-11-01 00:11:00,6f477701b711eadd01a725c498e6f6a9,0,2,0,0,0,2
3,4706,2022-11-01 00:17:00,502e0b00b3653dcd0ec6940570b5944f,0,0,0,0,0,0
4,4706,2022-11-01 00:23:00,0dbfb45abd41109cf9db137ae78fcd03,0,0,0,0,0,0
5,4706,2022-11-01 00:27:00,0cbe6ff930b342da7c010a87e2b597d1,0,0,0,0,0,0
6,4706,2022-11-01 00:32:00,ce13f3091b1f891d11e0ebe7d2c42934,0,1,0,0,0,1
7,4706,2022-11-01 00:38:00,c4d1521d6fc8bf4df144f2cc485304dd,0,1,0,0,0,1
8,4706,2022-11-01 00:42:00,1efd756ec5d3152df6767c4749337384,0,4,0,0,0,4
9,4706,2022-11-01 00:48:00,a03e3a8d4002972f7d91e1fab542dbd9,0,0,0,0,0,0
10,4706,2022-11-01 00:52:00,58cc93d256edac53619081f4d8df06fe,0,4,0,0,0,4
11,4706,2022-11-01 00:56:00,76ba45ba12ca259f6d7c0733953b00bc,0,0,0,0,0,0
12,4706,2022-11-01 01:02:00,38c580849cd42e64522285c44584ac37,0,0,0,0,0,0
13,4706,2022-11-01 01:17:00,54f4020ca87750fca05633fdf3416556,0,0,0,0,0,0
14,4706,2022-11-01 01:22:00,779b4e321b13393b9e35c81dc702a921,0,0,0,0,0,0
15,4706,2022-11-01 01:26:00,67955f6c30f8a09091ef5d6dd1700258,0,3,0,0,0,3
16,4706,2022-11-01 01:31:00,8abf7b8ce01698eff76ff4671a63578d,0,1,0,0,0,1
17,4706,2022-11-01 01:37:00,184ec85158c1bbd04d3afb41beb2e66f,0,3,0,0,1,4
18,4706,2022-11-01 01:41:00,c16bf4be1b6a7ec160cc240b9ac0cd09,0,0,0,0,0,0
19,4706,2022-11-01 01:46:00,c25a03bd1642dfda90873a20258b9d1f,0,0,0,0,0,0
20,4706,2022-11-01 01:52:00,ab1c4bfe478b772ba8eac0aa8c7a6e63,0,2,0,0,0,2
21,4706,2022-11-01 01:56:00,8f4585359642445578d2fb4bc33bff2a,0,0,0,0,0,0
22,4706,2022-11-01 02:02:00,2c3862defbec0be97f6cfc6d479c8bae,0,0,0,0,0,0
23,4706,2022-11-01 02:06:00,a4c1a4c63abdb5deb4239443dac0ff80,0,0,0,0,0,0
24,4706,2022-11-01 02:12:00,be0bc471ecb22d7d05e7e187e538d52f,0,0,0,0,0,0
25,4706,2022-11-01 02:17:00,ba82b316df825de3990abfb66f91e7c9,0,0,0,0,0,0
26,4706,2022-11-01 02:22:00,f0ad416bf5101c2a1090a6236e61ffeb,0,0,0,0,0,0
27,4706,2022-11-01 02:26:00,ae9342630547027f00116ff2d9c1f440,0,0,0,0,0,0
28,4706,2022-11-01 02:32:00,d2a300b2868d5cf773c5ca918415c75c,0,0,0,0,0,0
29,4706,2022-11-01 02:37:00,cf8f3d1748e2de10a341fb38b89e70b5,0,0,0,0,0,0
30,4706,2022-11-01 02:42:00,4d7f5415dcedee7e275b856c8dae56a2,0,0,1,1,0,2
31,4706,2022-11-01 02:47:00,c557b567fc0a003303798cfe7389912d,0,0,0,0,0,0
