,camera_id,timestamp,md5,bicycle,car,motorcycle,bus,truck,total
0,7794,2022-11-01 00:01:00,ac119c3ddbacbbbac89e82e8a36976cf,0,0,0,0,0,0
1,7794,2022-11-01 00:06:00,a7d3caf13d9e37e348d4e8d8b21083de,0,0,0,0,0,0
2,7794,2022-11-01 00:11:00,12f6d508a203867d4f7897499b58ce26,0,1,0,0,0,1
3,7794,2022-11-01 00:17:00,0af5eb18e1760a259cbbeb262340c780,0,0,0,0,0,0
4,7794,2022-11-01 00:23:00,2ad77ae843f8e344cf719a89b9fd817b,0,0,0,0,0,0
5,7794,2022-11-01 00:27:00,21e1fbba59a624672fa37787c0349ca3,0,0,0,0,0,0
6,7794,2022-11-01 00:32:00,625918f27834c598a119dc398dd159ad,0,0,0,0,0,0
7,7794,2022-11-01 00:38:00,f0266a8dcb652c6414708a4ffb06e518,0,2,0,0,0,2
8,7794,2022-11-01 00:42:00,f12cccbba5c162fe5bc441d017ca27f5,0,2,0,0,0,2
9,7794,2022-11-01 00:48:00,abc412db8b37e71f93f96b4544e19452,0,3,0,0,1,4
10,7794,2022-11-01 00:52:00,6d5d81ee7a085def7b985dcd5e12a049,0,1,0,0,0,1
11,7794,2022-11-01 00:56:00,db7642bb2b1898c811111778a9cf1302,0,1,0,0,0,1
12,7794,2022-11-01 01:02:00,ebf5930f3c7bfb6736daad7c81b1b0c9,0,0,0,0,0,0
13,7794,2022-11-01 01:17:00,749708412b9c987ce50030a6209baa3c,0,1,0,0,1,2
14,7794,2022-11-01 01:22:00,f90b033a1dc22e3f18a2d711cfbfc500,0,0,0,0,0,0
15,7794,2022-11-01 01:26:00,a8826ab6a59b30e12e30b705e604a3e1,0,0,0,0,0,0
16,7794,2022-11-01 01:31:00,7d783b3a2efcd7c4805f66223ba6de96,0,0,0,0,0,0
17,7794,2022-11-01 01:37:00,0f2d11b5cac57c10fd475c1673ac3e87,0,0,0,0,0,0
18,7794,2022-11-01 01:41:00,9e3d5d99a92bab1e1600b055b6dcddff,0,0,0,0,0,0
19,7794,2022-11-01 01:46:00,9d0e70473091846777993624c02931a3,0,0,0,0,0,0
20,7794,2022-11-01 01:52:00,12e77067093029826f86aad1c4543f2a,0,0,0,0,0,0
21,7794,2022-11-01 01:56:00,b01bee5c279c7a008bc0faefc067a1c7,0,0,0,0,0,0
22,7794,2022-11-01 02:02:00,dda1ed857e3cf2ba1413e2bf0cd48dd0,0,0,0,0,0,0
23,7794,2022-11-01 02:06:00,19ac0ca2f7bbbf4143b56cb26ee96b96,0,2,0,0,0,2
24,7794,2022-11-01 02:12:00,0abdc0f81fbc719d8a68a35352a2b56b,0,0,0,0,0,0
25,7794,2022-11-01 02:17:00,5ccca14b6d8d5838514627ab9057a88f,0,1,0,0,0,1
26,7794,2022-11-01 02:22:00,9257dac022e018272432cc65b867e734,0,0,0,0,0,0
27,7794,2022-11-01 02:26:00,b2e786ccfb248136f98b3d5e15d3b5cd,0,1,0,0,0,1
28,7794,2022-11-01 02:32:00,17df12d0ce1573f8b6ee1a31fdc64574,0,0,0,0,0,0
29,7794,2022-11-01 02:37:00,3c5c5b9ac243852eedccff77867dcf83,0,0,0,0,0,0
30,7794,2022-11-01 02:42:00,442c68fe9e9594a4c09b853737346158,0,3,0,0,0,3
31,7794,2022-11-01 02:47:00,6c549b42bfedd79d669e6fa8843c59a9,0,0,0,0,0,0
32,7794,2022-11-01 02:53:00,08c5c46bb5fda2253e89574558f8380d,0,0,0,0,0,0
33,7794,2022-11-01 02:56:00,8e78041c8308eb953ce3c5f1c8a93b4f,0,0,0,0,0,0
34,7794,2022-11-01 03:02:00,d607f18a076ac8066fc859596e20644a,0,0,0,0,0,0
35,7794,2022-11-01 03:06:00,c5182ccb0609a11710c835e9230a9159,0,1,0,0,0,1
36,7794,2022-11-01 03:12:00,afd62646caeac9ba40355561a897b55a,0,0,0,0,0,0
37,7794,2022-11-01 03:16:00,726ec92e0b3a26370b7338a0c2d5fbbd,0,1,0,0,0,1
38,7794,2022-11-01 03:22:00,d39fe0ff71aab2b418a8056480c2bf0d,0,0,0,0,0,0
39,7794,2022-11-01 03:27:00,e54efae52c720cbeb1c7827b4392a0b3,0,0,0,0,0,0
40,7794,2022-11-01 03:32:00,cd9919c43ab12120e540480d103629fe,0,0,0,0,0,0
41,7794,2022-11-01 03:37:00,ffa3799b5479809e0a8b590fffd06f3a,0,1,0,0,0,1
42,7794,2022-11-01 03:41:00,a0a5781407a0b10b2987cfd1e0c5b0c0,0,0,0,0,0,0
43,7794,2022-11-01 03:46:00,5ad311085ee5b48193514625390bf28a,0,0,0,0,0,0
44,7794,2022-11-01 03:52:00,f16652849c2040809f4e871b4803ec13,0,0,0,0,0,0
45,7794,2022-11-01 03:56:00,efbc5c8817310df349fe7e77ee356f05,0,2,0,0,0,2
46,7794,2022-11-01 04:02:00,c501c00e323dce06f873a3a155326fbe,0,0,0,0,0,0
47,7794,2022-11-01 04:06:00,8e30fc5d5bf358d5f82acb9bc4162586,0,0,0,0,0,0
48,7794,2022-11-01 04:12:00,63961bdb98399a6aed870a03eb13c0e1,0,1,0,0,0,1
49,7794,2022-11-01 04:17:00,8185ad0570f89d8093928c6eb437a0f7,0,0,0,0,0,0
50,7794,2022-11-01 04:22:00,35d6732788559a531fcab8797a0491ae,0,0,0,0,0,0
51,7794,2022-11-01 04:26:00,7890563e5205692db5ebd812ef2bd60f,0,0,0,0,0,0
52,7794,2022-11-01 04:31:00,078c8f74efab326bb95a8ded440dd9e2,0,0,0,0,0,0
53,7794,2022-11-01 04:36:00,5f8d7213d7847a4221d6a59a8770e895,0,0,0,0,0,0
54,7794,2022-11-01 04:41:00,28632e54b8950f3dec191323efce0180,0,0,0,0,0,0
55,7794,2022-11-01 04:47:00,0a6171cc0acb8cafc9e4b8bb4f26bb0b,0,0,0,0,0,0
56,7794,2022-11-01 04:51:00,1f8b7f390108bd97204f79d004e4e61a,0,0,0,0,0,0
57,7794,2022-11-01 04:57:00,25385952882fc7cdcfc47516e0305771,0,1,0,0,0,1
58,7794,2022-11-01 05:02:00,931db356633f284be67a2843a5639e30,0,0,0,0,0,0
59,7794,2022-11-01 05:07:00,0ed9ab70da37d190a09e4f87147ceb50,0,0,0,0,0,0
60,7794,2022-11-01 05:11:00,7bdc9b164499056c1f3b88737e8cfba4,0,2,0,0,0,2
61,7794,2022-11-01 05:16:00,5d3018ba5c50caccdb32dc639585ec8d,0,0,0,0,2,2
62,7794,2022-11-01 05:22:00,0bfedacc6469c513341f8dd5d9abe530,0,1,0,1,0,2
63,7794,2022-11-01 05:26:00,14b0b524d39a7d46d1986063826e63e2,0,0,0,0,0,0
64,7794,2022-11-01 05:32:00,d1af9edca9f6b05da7ea714bf19d239f,0,2,0,0,0,2
65,7794,2022-11-01 05:37:00,a239166ba59ee6cb468b73e1e28cfcc7,0,1,0,0,0,1
66,7794,2022-11-01 05:42:00,9cd324680cf5a2a5e6c1c30ceb934d17,0,2,0,0,0,2
67,7794,2022-11-01 05:47:00,0b7360dae7f5db6a7526fb6fe216fde9,0,0,0,0,0,0
68,7794,2022-11-01 05:52:00,cfa562021053d5de33c8860748ce3301,0,5,0,0,0,5
69,7794,2022-11-01 05:56:00,d4d08b59d738ebfe24830f5d11dc51e1,0,0,0,0,1,1
70,7794,2022-11-01 06:02:00,c0f901630648a4fe58cb2f8ea9474888,0,0,0,0,0,0
71,7794,2022-11-01 06:07:00,e8320c4bc37aec0413f712183fb286f1,0,2,0,0,0,2
72,7794,2022-11-01 06:11:00,57e893d459443e4a2ca9b2c1b5c49e9b,0,0,0,0,0,0
73,7794,2022-11-01 06:18:00,188540eb2a994714362f20c11c273f49,0,1,0,0,0,1
74,7794,2022-11-01 06:22:00,a79b6b6e0955192948894ea7499d4c5e,0,3,0,0,0,3
75,7794,2022-11-01 06:27:00,734ac5bb3cd035474ce14d0ca01de5ae,0,0,0,0,0,0
76,7794,2022-11-01 06:32:00,a8d3f022d507b24d577e49477c438598,0,2,0,0,0,2
77,7794,2022-11-01 06:38:00,81751e639b9a455790614a03789f3dfd,0,1,0,0,0,1
78,7794,2022-11-01 06:41:00,f155895314bf542433e865e9b504d6fd,0,11,0,0,1,12
79,7794,2022-11-01 06:46:00,bd865d0b05fa9725aaad549d95c8a43d,0,4,0,0,0,4
80,7794,2022-11-01 06:52:00,8a036ebce546c8610c46d888b9d00aff,0,0,0,0,1,1
81,7794,2022-11-01 06:57:00,5a5c5976c7a1f59d59bf3547b40324f7,0,5,0,2,0,7
82,7794,2022-11-01 07:02:00,c9641a747880e1a6490c9fa508069322,0,12,0,0,1,13
83,7794,2022-11-01 07:07:00,ca27710214b028e17549cb5917398419,0,10,0,0,3,13
84,7794,2022-11-01 07:12:00,eb1e316dcf71ffd3c851306c562a43bb,0,6,0,0,3,9
85,7794,2022-11-01 07:17:00,5ed025b696a4ee458de033e18f603bba,0,9,0,0,4,13
86,7794,2022-11-01 07:22:00,0dc6eaa244813cdc17039c0716202491,0,13,0,0,2,15
87,7794,2022-11-01 07:27:00,a51edbfb72b5f729a1360e5d1bbf4445,1,8,0,0,1,10
88,7794,2022-11-01 07:32:00,0c78803f1301e4df7529ad8fcb643716,0,6,0,0,1,7
89,7794,2022-11-01 07:37:00,7a71cc5796ce2dd99b2d7d344ee41f9d,1,7,0,1,0,9
90,7794,2022-11-01 07:41:00,b6174ea66b672ae9a837a1f9932ad071,0,0,0,0,1,1
91,7794,2022-11-01 07:47:00,452e5c288995bde052a6986032a7e5cc,0,8,0,0,3,11
92,7794,2022-11-01 07:52:00,ba8bcfae298ddaaf7fbc755be555e681,1,6,0,0,2,9
93,7794,2022-11-01 07:57:00,80461f50d2a525b72a896eccdaf40324,0,4,0,0,0,4
94,7794,2022-11-01 08:02:00,bdd871e070029aa9e2240381354e1202,0,4,0,0,3,7
95,7794,2022-11-01 08:07:00,5f29df7e94bdcb513a78d0631b7eb771,0,10,0,2,0,12
96,7794,2022-11-01 08:12:00,e2fbf4e141124d4242aaa4c3f7c068e1,0,1,0,0,0,1
97,7794,2022-11-01 08:17:00,f5f25bb5d01da7cffd8e73d9826a8a42,2,5,0,1,1,9
98,7794,2022-11-01 08:20:00,530dded1fc5de2fd8d21593b158388ff,0,3,0,0,1,4
99,7794,2022-11-01 08:27:00,14c0d8d29fd8111c4df50678a237d8b8,0,8,1,0,1,10
100,7794,2022-11-01 08:32:00,2155b8d64cea5ea90bf4e69a62b24392,0,9,0,2,1,12
101,7794,2022-11-01 08:37:00,7e027c32c52220d9b04a385a61c94782,1,5,0,0,2,8
102,7794,2022-11-01 08:42:00,dfe8819c02d04ed81f15b274a759a682,0,6,0,4,2,12
103,7794,2022-11-01 08:47:00,854ce50211127b9200de88b670c1641a,1,7,0,2,1,11
104,7794,2022-11-01 08:52:00,6dcecd037f241a818d9a4e946a7feaca,0,6,0,1,3,10
105,7794,2022-11-01 08:58:00,5551df8a195b405d1a6c071293d42712,0,5,0,0,2,7
106,7794,2022-11-01 09:02:00,5de0f92f8a95753dfccfe02a911ed534,0,7,0,1,1,9
107,7794,2022-11-01 09:07:00,d3b899aed5b307f214e2522fb0770f94,0,4,0,0,0,4
108,7794,2022-11-01 09:12:00,35258d0cbf1d8c71758f8dc57d56f762,0,5,0,0,4,9
109,7794,2022-11-01 09:18:00,50e72a65f00535760ea7e37fb3d36569,0,4,0,0,5,9
110,7794,2022-11-01 09:22:00,d510ca906d075e78129411d697576361,2,7,0,1,2,12
111,7794,2022-11-01 09:28:00,6f5da24ea7baddf4a238494bce5a3920,0,12,0,0,5,17
112,7794,2022-11-01 09:32:00,02d6de957d6f7dc6deb90081204515e5,0,4,0,0,1,5
113,7794,2022-11-01 09:36:00,f1658a1608a1952a7c1f02b4876c081f,0,9,0,2,3,14
114,7794,2022-11-01 09:42:00,6eb3957fd8c64c22675d7adce58bff2f,0,4,0,2,0,6
115,7794,2022-11-01 09:47:00,ac6e130f4ef8f8d2feec07c39a0ab7b3,1,4,0,0,1,6
116,7794,2022-11-01 09:52:00,4c2978be739a44e921db3c09f76e7f9d,1,12,0,1,1,15
117,7794,2022-11-01 09:57:00,b39937337e3613cc3eb90601946962d0,0,3,0,1,8,12
118,7794,2022-11-01 10:03:00,ba1cff2fbaebc170d885a91ba539f8e5,0,3,0,5,2,10
119,7794,2022-11-01 10:07:00,2471ebdfadda30257183244de0000ce4,0,10,0,0,5,15
120,7794,2022-11-01 10:12:00,89efc82e2566900fb0262803e49312ed,0,6,0,0,5,11
121,7794,2022-11-01 10:18:00,800afa49e733e4693e8cfdee75a6a845,0,1,0,0,3,4
122,7794,2022-11-01 10:23:00,64b61dc7beff3f80a0cfea81183601e3,0,1,1,0,3,5
123,7794,2022-11-01 10:27:00,3cd710255831999fcdccd87359aae2d9,0,5,0,1,2,8
124,7794,2022-11-01 10:32:00,3a3e62aa83ad584eea146cb5cd20e171,0,6,0,0,3,9
125,7794,2022-11-01 10:37:00,2b0c67e6008efcf0790d97c6471c5def,0,3,0,0,4,7
126,7794,2022-11-01 10:42:00,0734f9ba05a0accf78fe41da46a57dea,0,5,0,1,3,9
127,7794,2022-11-01 10:46:00,e0038592e6e0b53c51516f17f347fef0,1,1,1,1,1,5
128,7794,2022-11-01 10:52:00,8690283817023009253b6cad3a1a1b6a,0,3,0,0,2,5
129,7794,2022-11-01 10:57:00,c711c91181dcd75ea899ddd171bc7b10,0,7,0,0,2,9
130,7794,2022-11-01 11:02:00,671ca3e68e3618e9019e904ed0224423,1,6,0,1,4,12
131,7794,2022-11-01 11:07:00,888cb13ca24e254e39b99f333f300cf7,0,3,0,1,4,8
132,7794,2022-11-01 11:11:00,188c1e235534ba97a37f98f6b5246d8c,0,7,0,0,4,11
133,7794,2022-11-01 11:17:00,cbffb62380424b1efd944f047d07a3df,0,2,0,0,3,5
134,7794,2022-11-01 11:22:00,537619861b67f7e0dc87c5cf423eb00b,1,5,0,1,3,10
135,7794,2022-11-01 11:27:00,9f45eb43f1f66a6026c8ec4d14cb9532,0,4,0,1,2,7
136,7794,2022-11-01 11:32:00,6e6604252fe2f22e540829e87b34130d,0,6,0,0,6,12
137,7794,2022-11-01 11:37:00,1fdc331a826d1c98f96705715e0f2f2b,0,5,0,0,2,7
138,7794,2022-11-01 11:42:00,2566865b3827c0bd0ff09d97c0c82e83,0,7,0,0,5,12
139,7794,2022-11-01 11:47:00,cc3cf0b7c8e41ed2b607509f694b0ac4,0,8,1,0,3,12
140,7794,2022-11-01 11:51:00,7d6f64b0cdb665f9ac2bb341805cac02,0,8,0,0,3,11
141,7794,2022-11-01 11:56:00,77b9b856104f14311992c1ecf2803479,0,5,0,0,2,7
142,7794,2022-11-01 12:02:00,e76e301f96ff32567824ce029ca2e118,0,5,0,0,2,7
143,7794,2022-11-01 12:07:00,3abe7bd7ccf360ba7a5e5144729f840c,0,6,0,0,2,8
144,7794,2022-11-01 12:12:00,a0676126cf658612300a925bef1f8655,0,5,0,2,2,9
145,7794,2022-11-01 12:17:00,c0b76142a5f2928bf911fd76553aecf4,1,4,0,0,3,8
